time_s,energy_joules
0.0,0.0
0.015453333333333335,1.2362666666666668
0.015453333333333335,22.564391666666666
0.27795333333333333,22.564391666666666
0.015453333333333335,44.220641666666666
0.5404533333333333,44.220641666666666
0.015453333333333335,66.20501666666667
0.8029533333333334,66.20501666666667
0.015453333333333335,88.51751666666667
0.27795333333333333,88.51751666666667
0.5404533333333333,88.51751666666667
0.8029533333333334,88.51751666666667
1.0654533333333334,88.51751666666667
7.015453333333333,564.5175166666667
7.015453333333333,585.8456416666667
7.2779533333333335,585.8456416666667
7.015453333333333,607.5018916666667
7.540453333333334,607.5018916666667
7.015453333333333,629.4862666666667
7.802953333333334,629.4862666666667
7.015453333333333,651.7987666666667
7.2779533333333335,651.7987666666667
7.540453333333334,651.7987666666667
7.802953333333334,651.7987666666667
8.065453333333334,651.7987666666667
14.015453333333335,1127.7987666666668
14.015453333333335,1149.1268916666668
14.277953333333334,1149.1268916666668
14.015453333333335,1170.7831416666668
14.540453333333334,1170.7831416666668
14.015453333333335,1192.7675166666668
14.802953333333333,1192.7675166666668
14.015453333333335,1215.0800166666668
14.277953333333334,1215.0800166666668
14.540453333333334,1215.0800166666668
14.802953333333333,1215.0800166666668
15.065453333333332,1215.0800166666668
21.01545333333333,1691.0800166666666
21.01545333333333,1712.4081416666666
21.27795333333333,1712.4081416666666
21.01545333333333,1734.0643916666666
21.54045333333333,1734.0643916666666
21.01545333333333,1756.0487666666666
21.802953333333328,1756.0487666666666
21.01545333333333,1778.3612666666666
21.27795333333333,1778.3612666666666
21.54045333333333,1778.3612666666666
21.802953333333328,1778.3612666666666
22.065453333333327,1778.3612666666666
28.01545333333333,2254.361266666667
28.01545333333333,2275.689391666667
28.27795333333333,2275.689391666667
28.01545333333333,2297.345641666667
28.54045333333333,2297.345641666667
28.01545333333333,2319.330016666667
28.802953333333328,2319.330016666667
28.01545333333333,2341.642516666667
28.27795333333333,2341.642516666667
28.54045333333333,2341.642516666667
28.802953333333328,2341.642516666667
29.065453333333327,2341.642516666667
35.01545333333334,2817.6425166666677
35.01545333333334,2838.9706416666677
35.27795333333334,2838.9706416666677
35.01545333333334,2860.6268916666677
35.540453333333346,2860.6268916666677
35.01545333333334,2882.6112666666677
35.80295333333335,2882.6112666666677
35.01545333333334,2904.9237666666677
35.27795333333334,2904.9237666666677
35.540453333333346,2904.9237666666677
35.80295333333335,2904.9237666666677
36.06545333333335,2904.9237666666677
42.01545333333334,3380.923766666667
42.01545333333334,3402.251891666667
42.27795333333334,3402.251891666667
42.01545333333334,3423.908141666667
42.540453333333346,3423.908141666667
42.01545333333334,3445.892516666667
42.80295333333335,3445.892516666667
42.01545333333334,3468.205016666667
42.27795333333334,3468.205016666667
42.540453333333346,3468.205016666667
42.80295333333335,3468.205016666667
43.06545333333335,3468.205016666667
49.01545333333334,3944.205016666666
49.01545333333334,3965.533141666666
49.27795333333334,3965.533141666666
49.01545333333334,3987.189391666666
49.540453333333346,3987.189391666666
49.01545333333334,4009.173766666666
49.80295333333335,4009.173766666666
49.01545333333334,4031.486266666666
49.27795333333334,4031.486266666666
49.540453333333346,4031.486266666666
49.80295333333335,4031.486266666666
50.06545333333335,4031.486266666666
56.01545333333334,4507.486266666665
56.01545333333334,4528.814391666665
56.27795333333334,4528.814391666665
56.01545333333334,4550.470641666665
56.540453333333346,4550.470641666665
56.01545333333334,4572.455016666665
56.80295333333335,4572.455016666665
56.01545333333334,4594.767516666665
56.27795333333334,4594.767516666665
56.540453333333346,4594.767516666665
56.80295333333335,4594.767516666665
57.06545333333335,4594.767516666665
63.01545333333334,5070.767516666664
63.01545333333334,5092.095641666664
63.27795333333334,5092.095641666664
63.01545333333334,5113.751891666664
63.540453333333346,5113.751891666664
63.01545333333334,5135.736266666664
63.80295333333335,5135.736266666664
63.01545333333334,5158.048766666664
63.27795333333334,5158.048766666664
63.540453333333346,5158.048766666664
63.80295333333335,5158.048766666664
64.06545333333335,5158.048766666664
70.01545333333333,5634.048766666662
70.01545333333333,5655.376891666662
70.27795333333333,5655.376891666662
70.01545333333333,5677.033141666662
70.54045333333333,5677.033141666662
70.01545333333333,5699.017516666662
70.80295333333333,5699.017516666662
70.01545333333333,5721.330016666662
70.27795333333333,5721.330016666662
70.54045333333333,5721.330016666662
70.80295333333333,5721.330016666662
71.06545333333334,5721.330016666662
77.01545333333333,6197.330016666661
77.01545333333333,6218.658141666661
77.27795333333333,6218.658141666661
77.01545333333333,6240.314391666661
77.54045333333333,6240.314391666661
77.01545333333333,6262.298766666661
77.80295333333333,6262.298766666661
77.01545333333333,6284.611266666661
77.27795333333333,6284.611266666661
77.54045333333333,6284.611266666661
77.80295333333333,6284.611266666661
78.06545333333334,6284.611266666661
84.01545333333333,6760.61126666666
84.01545333333333,6781.93939166666
84.27795333333333,6781.93939166666
84.01545333333333,6803.59564166666
84.54045333333333,6803.59564166666
84.01545333333333,6825.58001666666
84.80295333333333,6825.58001666666
84.01545333333333,6847.89251666666
84.27795333333333,6847.89251666666
84.54045333333333,6847.89251666666
84.80295333333333,6847.89251666666
85.06545333333334,6847.89251666666
91.01545333333333,7323.8925166666595
91.01545333333333,7345.2206416666595
91.27795333333333,7345.2206416666595
91.01545333333333,7366.8768916666595
91.54045333333333,7366.8768916666595
91.01545333333333,7388.8612666666595
91.80295333333333,7388.8612666666595
91.01545333333333,7411.1737666666595
91.27795333333333,7411.1737666666595
91.54045333333333,7411.1737666666595
91.80295333333333,7411.1737666666595
92.06545333333334,7411.1737666666595
98.01545333333333,7887.173766666659
98.01545333333333,7908.501891666659
98.27795333333333,7908.501891666659
98.01545333333333,7930.158141666659
98.54045333333333,7930.158141666659
98.01545333333333,7952.142516666659
98.80295333333333,7952.142516666659
98.01545333333333,7974.455016666659
98.27795333333333,7974.455016666659
98.54045333333333,7974.455016666659
98.80295333333333,7974.455016666659
99.06545333333334,7974.455016666659
105.01545333333333,8450.455016666658
105.01545333333333,8471.783141666658
105.27795333333333,8471.783141666658
105.01545333333333,8493.439391666658
105.54045333333333,8493.439391666658
105.01545333333333,8515.423766666658
105.80295333333333,8515.423766666658
105.01545333333333,8537.736266666658
105.27795333333333,8537.736266666658
105.54045333333333,8537.736266666658
105.80295333333333,8537.736266666658
106.06545333333334,8537.736266666658
112.01545333333333,9013.736266666656
112.01545333333333,9035.064391666656
112.27795333333333,9035.064391666656
112.01545333333333,9056.720641666656
112.54045333333333,9056.720641666656
112.01545333333333,9078.705016666656
112.80295333333333,9078.705016666656
112.01545333333333,9101.017516666656
112.27795333333333,9101.017516666656
112.54045333333333,9101.017516666656
112.80295333333333,9101.017516666656
113.06545333333334,9101.017516666656
119.01545333333333,9577.017516666656
119.01545333333333,9598.345641666656
119.27795333333333,9598.345641666656
119.01545333333333,9620.001891666656
119.54045333333333,9620.001891666656
119.01545333333333,9641.986266666656
119.80295333333333,9641.986266666656
119.01545333333333,9664.298766666656
119.27795333333333,9664.298766666656
119.54045333333333,9664.298766666656
119.80295333333333,9664.298766666656
120.06545333333334,9664.298766666656
126.01545333333333,10140.298766666656
126.01545333333333,10161.626891666656
126.27795333333333,10161.626891666656
126.01545333333333,10183.283141666656
126.54045333333333,10183.283141666656
126.01545333333333,10205.267516666656
126.80295333333333,10205.267516666656
126.01545333333333,10227.580016666656
126.27795333333333,10227.580016666656
126.54045333333333,10227.580016666656
126.80295333333333,10227.580016666656
127.06545333333334,10227.580016666656
133.01545333333334,10703.580016666656
133.01545333333334,10724.908141666656
133.27795333333333,10724.908141666656
133.01545333333334,10746.564391666656
133.54045333333332,10746.564391666656
133.01545333333334,10768.548766666656
133.8029533333333,10768.548766666656
133.01545333333334,10790.861266666656
133.27795333333333,10790.861266666656
133.54045333333332,10790.861266666656
133.8029533333333,10790.861266666656
134.0654533333333,10790.861266666656
140.01545333333334,11266.86126666666
140.01545333333334,11288.18939166666
140.27795333333333,11288.18939166666
140.01545333333334,11309.84564166666
140.54045333333332,11309.84564166666
140.01545333333334,11331.83001666666
140.8029533333333,11331.83001666666
140.01545333333334,11354.14251666666
140.27795333333333,11354.14251666666
140.54045333333332,11354.14251666666
140.8029533333333,11354.14251666666
141.0654533333333,11354.14251666666
147.01545333333334,11830.142516666663
147.01545333333334,11851.470641666663
147.27795333333333,11851.470641666663
147.01545333333334,11873.126891666663
147.54045333333332,11873.126891666663
147.01545333333334,11895.111266666663
147.8029533333333,11895.111266666663
147.01545333333334,11917.423766666663
147.27795333333333,11917.423766666663
147.54045333333332,11917.423766666663
147.8029533333333,11917.423766666663
148.0654533333333,11917.423766666663
154.01545333333334,12393.423766666667
154.01545333333334,12414.751891666667
154.27795333333333,12414.751891666667
154.01545333333334,12436.408141666667
154.54045333333332,12436.408141666667
154.01545333333334,12458.392516666667
154.8029533333333,12458.392516666667
154.01545333333334,12480.705016666667
154.27795333333333,12480.705016666667
154.54045333333332,12480.705016666667
154.8029533333333,12480.705016666667
155.0654533333333,12480.705016666667
161.01545333333334,12956.70501666667
161.01545333333334,12978.03314166667
161.27795333333333,12978.03314166667
161.01545333333334,12999.68939166667
161.54045333333332,12999.68939166667
161.01545333333334,13021.67376666667
161.8029533333333,13021.67376666667
161.01545333333334,13043.98626666667
161.27795333333333,13043.98626666667
161.54045333333332,13043.98626666667
161.8029533333333,13043.98626666667
162.0654533333333,13043.98626666667
168.01545333333334,13519.986266666674
168.01545333333334,13541.314391666674
168.27795333333333,13541.314391666674
168.01545333333334,13562.970641666674
168.54045333333332,13562.970641666674
168.01545333333334,13584.955016666674
168.8029533333333,13584.955016666674
168.01545333333334,13607.267516666674
168.27795333333333,13607.267516666674
168.54045333333332,13607.267516666674
168.8029533333333,13607.267516666674
169.0654533333333,13607.267516666674
175.01545333333334,14083.267516666678
175.01545333333334,14104.595641666678
175.27795333333333,14104.595641666678
175.01545333333334,14126.251891666678
175.54045333333332,14126.251891666678
175.01545333333334,14148.236266666678
175.8029533333333,14148.236266666678
175.01545333333334,14170.548766666678
175.27795333333333,14170.548766666678
175.54045333333332,14170.548766666678
175.8029533333333,14170.548766666678
176.0654533333333,14170.548766666678
182.01545333333334,14646.548766666681
182.01545333333334,14667.876891666681
182.27795333333333,14667.876891666681
182.01545333333334,14689.533141666681
182.54045333333332,14689.533141666681
182.01545333333334,14711.517516666681
182.8029533333333,14711.517516666681
182.01545333333334,14733.830016666681
182.27795333333333,14733.830016666681
182.54045333333332,14733.830016666681
182.8029533333333,14733.830016666681
183.0654533333333,14733.830016666681
189.01545333333334,15209.830016666685
189.01545333333334,15231.158141666685
189.27795333333333,15231.158141666685
189.01545333333334,15252.814391666685
189.54045333333332,15252.814391666685
189.01545333333334,15274.798766666685
189.8029533333333,15274.798766666685
189.01545333333334,15297.111266666685
189.27795333333333,15297.111266666685
189.54045333333332,15297.111266666685
189.8029533333333,15297.111266666685
190.0654533333333,15297.111266666685
196.01545333333334,15773.111266666689
196.01545333333334,15794.439391666689
196.27795333333333,15794.439391666689
196.01545333333334,15816.095641666689
196.54045333333332,15816.095641666689
196.01545333333334,15838.080016666689
196.8029533333333,15838.080016666689
196.01545333333334,15860.392516666689
196.27795333333333,15860.392516666689
196.54045333333332,15860.392516666689
196.8029533333333,15860.392516666689
197.0654533333333,15860.392516666689
203.01545333333334,16336.392516666692
203.01545333333334,16357.720641666692
203.27795333333333,16357.720641666692
203.01545333333334,16379.376891666692
203.54045333333332,16379.376891666692
203.01545333333334,16401.361266666692
203.8029533333333,16401.361266666692
203.01545333333334,16423.673766666692
203.27795333333333,16423.673766666692
203.54045333333332,16423.673766666692
203.8029533333333,16423.673766666692
204.0654533333333,16423.673766666692
210.01545333333334,16899.673766666696
210.01545333333334,16921.001891666696
210.27795333333333,16921.001891666696
210.01545333333334,16942.658141666696
210.54045333333332,16942.658141666696
210.01545333333334,16964.642516666696
210.8029533333333,16964.642516666696
210.01545333333334,16986.955016666696
210.27795333333333,16986.955016666696
210.54045333333332,16986.955016666696
210.8029533333333,16986.955016666696
211.0654533333333,16986.955016666696
217.01545333333334,17462.9550166667
217.01545333333334,17484.2831416667
217.27795333333333,17484.2831416667
217.01545333333334,17505.9393916667
217.54045333333332,17505.9393916667
217.01545333333334,17527.9237666667
217.8029533333333,17527.9237666667
217.01545333333334,17550.2362666667
217.27795333333333,17550.2362666667
217.54045333333332,17550.2362666667
217.8029533333333,17550.2362666667
218.0654533333333,17550.2362666667
224.01545333333334,18026.236266666703
224.01545333333334,18047.564391666703
224.27795333333333,18047.564391666703
224.01545333333334,18069.220641666703
224.54045333333332,18069.220641666703
224.01545333333334,18091.205016666703
224.8029533333333,18091.205016666703
224.01545333333334,18113.517516666703
224.27795333333333,18113.517516666703
224.54045333333332,18113.517516666703
224.8029533333333,18113.517516666703
225.0654533333333,18113.517516666703
231.01545333333334,18589.517516666707
231.01545333333334,18610.845641666707
231.27795333333333,18610.845641666707
231.01545333333334,18632.501891666707
231.54045333333332,18632.501891666707
231.01545333333334,18654.486266666707
231.8029533333333,18654.486266666707
231.01545333333334,18676.798766666707
231.27795333333333,18676.798766666707
231.54045333333332,18676.798766666707
231.8029533333333,18676.798766666707
232.0654533333333,18676.798766666707
238.01545333333334,19152.79876666671
238.01545333333334,19174.12689166671
238.27795333333333,19174.12689166671
238.01545333333334,19195.78314166671
238.54045333333332,19195.78314166671
238.01545333333334,19217.76751666671
238.8029533333333,19217.76751666671
238.01545333333334,19240.08001666671
238.27795333333333,19240.08001666671
238.54045333333332,19240.08001666671
238.8029533333333,19240.08001666671
239.0654533333333,19240.08001666671
245.01545333333334,19716.080016666714
245.01545333333334,19737.408141666714
245.27795333333333,19737.408141666714
245.01545333333334,19759.064391666714
245.54045333333332,19759.064391666714
245.01545333333334,19781.048766666714
245.8029533333333,19781.048766666714
245.01545333333334,19803.361266666714
245.27795333333333,19803.361266666714
245.54045333333332,19803.361266666714
245.8029533333333,19803.361266666714
246.0654533333333,19803.361266666714
252.01545333333334,20279.361266666718
252.01545333333334,20300.689391666718
252.27795333333333,20300.689391666718
252.01545333333334,20322.345641666718
252.54045333333332,20322.345641666718
252.01545333333334,20344.330016666718
252.8029533333333,20344.330016666718
252.01545333333334,20366.642516666718
252.27795333333333,20366.642516666718
252.54045333333332,20366.642516666718
252.8029533333333,20366.642516666718
253.0654533333333,20366.642516666718
259.0154533333333,20842.642516666718
259.0154533333333,20863.970641666718
259.2779533333333,20863.970641666718
259.0154533333333,20885.626891666718
259.5404533333333,20885.626891666718
259.0154533333333,20907.611266666718
259.8029533333333,20907.611266666718
259.0154533333333,20929.923766666718
259.2779533333333,20929.923766666718
259.5404533333333,20929.923766666718
259.8029533333333,20929.923766666718
260.06545333333327,20929.923766666718
266.0154533333333,21405.92376666672
266.0154533333333,21427.25189166672
266.2779533333333,21427.25189166672
266.0154533333333,21448.90814166672
266.5404533333333,21448.90814166672
266.0154533333333,21470.89251666672
266.8029533333333,21470.89251666672
266.0154533333333,21493.20501666672
266.2779533333333,21493.20501666672
266.5404533333333,21493.20501666672
266.8029533333333,21493.20501666672
267.06545333333327,21493.20501666672
273.0154533333333,21969.205016666725
273.0154533333333,21990.533141666725
273.2779533333333,21990.533141666725
273.0154533333333,22012.189391666725
273.5404533333333,22012.189391666725
273.0154533333333,22034.173766666725
273.8029533333333,22034.173766666725
273.0154533333333,22056.486266666725
273.2779533333333,22056.486266666725
273.5404533333333,22056.486266666725
273.8029533333333,22056.486266666725
274.06545333333327,22056.486266666725
280.0154533333333,22532.48626666673
280.0154533333333,22553.81439166673
280.2779533333333,22553.81439166673
280.0154533333333,22575.47064166673
280.5404533333333,22575.47064166673
280.0154533333333,22597.45501666673
280.8029533333333,22597.45501666673
280.0154533333333,22619.76751666673
280.2779533333333,22619.76751666673
280.5404533333333,22619.76751666673
280.8029533333333,22619.76751666673
281.06545333333327,22619.76751666673
287.0154533333333,23095.767516666732
287.0154533333333,23117.095641666732
287.2779533333333,23117.095641666732
287.0154533333333,23138.751891666732
287.5404533333333,23138.751891666732
287.0154533333333,23160.736266666732
287.8029533333333,23160.736266666732
287.0154533333333,23183.048766666732
287.2779533333333,23183.048766666732
287.5404533333333,23183.048766666732
287.8029533333333,23183.048766666732
288.06545333333327,23183.048766666732
300.0,24137.812500000073
