time_s,util_fraction
175.95999999999998,0.0
182.0,0.25
182.0,0.25
182.01333333333332,0.0
182.01333333333332,0.25
182.01333333333332,0.25
182.48,0.0
182.48,0.25
182.48,0.25
182.94666666666666,0.0
182.94666666666666,0.25
182.94666666666666,0.25
182.95999999999998,0.0
189.0,0.25
189.0,0.25
189.01333333333332,0.0
189.01333333333332,0.25
189.01333333333332,0.25
189.48,0.0
189.48,0.25
189.48,0.25
189.94666666666666,0.0
189.94666666666666,0.25
189.94666666666666,0.25
189.95999999999998,0.0
196.0,0.25
196.0,0.25
196.01333333333332,0.0
196.01333333333332,0.25
196.01333333333332,0.25
196.48,0.0
196.48,0.25
196.48,0.25
196.94666666666666,0.0
196.94666666666666,0.25
196.94666666666666,0.25
196.95999999999998,0.0
203.0,0.25
203.0,0.25
203.01333333333332,0.0
203.01333333333332,0.25
203.01333333333332,0.25
203.48,0.0
203.48,0.25
203.48,0.25
203.94666666666666,0.0
203.94666666666666,0.25
203.94666666666666,0.25
203.95999999999998,0.0
210.0,0.25
210.0,0.25
210.01333333333332,0.0
210.01333333333332,0.25
210.01333333333332,0.25
210.48,0.0
210.48,0.25
210.48,0.25
210.94666666666666,0.0
210.94666666666666,0.25
210.94666666666666,0.25
210.95999999999998,0.0
217.0,0.25
217.0,0.25
217.01333333333332,0.0
217.01333333333332,0.25
217.01333333333332,0.25
217.48,0.0
217.48,0.25
217.48,0.25
217.94666666666666,0.0
217.94666666666666,0.25
217.94666666666666,0.25
217.95999999999998,0.0
224.0,0.25
224.0,0.25
224.01333333333332,0.0
224.01333333333332,0.25
224.01333333333332,0.25
224.48,0.0
224.48,0.25
224.48,0.25
224.94666666666666,0.0
224.94666666666666,0.25
224.94666666666666,0.25
224.95999999999998,0.0
231.0,0.25
231.0,0.25
231.01333333333332,0.0
231.01333333333332,0.25
231.01333333333332,0.25
231.48,0.0
231.48,0.25
231.48,0.25
231.94666666666666,0.0
231.94666666666666,0.25
231.94666666666666,0.25
231.95999999999998,0.0
238.0,0.25
238.0,0.25
238.01333333333332,0.0
238.01333333333332,0.25
238.01333333333332,0.25
238.48,0.0
238.48,0.25
238.48,0.25
238.94666666666666,0.0
238.94666666666666,0.25
238.94666666666666,0.25
238.95999999999998,0.0
245.0,0.25
245.0,0.25
245.01333333333332,0.0
245.01333333333332,0.25
245.01333333333332,0.25
245.48,0.0
245.48,0.25
245.48,0.25
245.94666666666666,0.0
245.94666666666666,0.25
245.94666666666666,0.25
245.95999999999998,0.0
252.0,0.25
252.0,0.25
252.01333333333332,0.0
252.01333333333332,0.25
252.01333333333332,0.25
252.48,0.0
252.48,0.25
252.48,0.25
252.94666666666666,0.0
252.94666666666666,0.25
252.94666666666666,0.25
252.95999999999998,0.0
259.0,0.25
259.0,0.25
259.0133333333333,0.0
259.0133333333333,0.25
259.0133333333333,0.25
259.47999999999996,0.0
259.47999999999996,0.25
259.47999999999996,0.25
259.9466666666666,0.0
259.9466666666666,0.25
259.9466666666666,0.25
259.9599999999999,0.0
266.0,0.25
266.0,0.25
266.0133333333333,0.0
266.0133333333333,0.25
266.0133333333333,0.25
266.47999999999996,0.0
266.47999999999996,0.25
266.47999999999996,0.25
266.9466666666666,0.0
266.9466666666666,0.25
266.9466666666666,0.25
266.9599999999999,0.0
273.0,0.25
273.0,0.25
273.0133333333333,0.0
273.0133333333333,0.25
273.0133333333333,0.25
273.47999999999996,0.0
273.47999999999996,0.25
273.47999999999996,0.25
273.9466666666666,0.0
273.9466666666666,0.25
273.9466666666666,0.25
273.9599999999999,0.0
280.0,0.25
280.0,0.25
280.0133333333333,0.0
280.0133333333333,0.25
280.0133333333333,0.25
280.47999999999996,0.0
280.47999999999996,0.25
280.47999999999996,0.25
280.9466666666666,0.0
280.9466666666666,0.25
280.9466666666666,0.25
280.9599999999999,0.0
287.0,0.25
287.0,0.25
287.0133333333333,0.0
287.0133333333333,0.25
287.0133333333333,0.25
287.47999999999996,0.0
287.47999999999996,0.25
287.47999999999996,0.25
287.9466666666666,0.0
287.9466666666666,0.25
287.9466666666666,0.25
287.9599999999999,0.0
300.0,0.0
