time_s,util_fraction
0.0,0.0
0.042145,0.041666666666666664
0.042145,0.041666666666666664
0.04900214285714286,0.08333333333333333
0.04217,0.08333333333333333
0.05585928571428572,0.125
0.042195,0.125
0.06271642857142858,0.16666666666666666
0.04222,0.16666666666666666
0.04900214285714286,0.125
0.06957357142857143,0.16666666666666666
0.04900214285714286,0.16666666666666666
0.05585928571428572,0.125
0.30957357142857145,0.16666666666666666
0.05585928571428572,0.16666666666666666
0.06271642857142858,0.125
0.5495735714285714,0.16666666666666666
0.06271642857142858,0.16666666666666666
0.06957357142857143,0.125
0.7895735714285714,0.16666666666666666
0.06957357142857143,0.16666666666666666
0.30957357142857145,0.125
1.0295735714285714,0.16666666666666666
0.30957357142857145,0.16666666666666666
0.5495735714285714,0.125
1.2695735714285714,0.16666666666666666
0.5495735714285714,0.16666666666666666
0.7895735714285714,0.125
1.5095735714285714,0.16666666666666666
0.7895735714285714,0.16666666666666666
1.0295735714285714,0.125
1.7495735714285714,0.16666666666666666
1.0295735714285714,0.16666666666666666
1.2695735714285714,0.125
1.9895735714285714,0.16666666666666666
1.2695735714285714,0.16666666666666666
1.5095735714285714,0.125
1.9964307142857143,0.16666666666666666
1.5095735714285714,0.16666666666666666
1.7495735714285714,0.125
2.003287857142857,0.16666666666666666
1.7495735714285714,0.16666666666666666
1.9895735714285714,0.125
2.0101449999999996,0.16666666666666666
1.9895735714285714,0.16666666666666666
1.9964307142857143,0.125
2.003287857142857,0.08333333333333333
2.0101449999999996,0.041666666666666664
2.0170021428571423,0.0
7.042145,0.041666666666666664
7.042145,0.041666666666666664
7.049002142857143,0.08333333333333333
7.04217,0.08333333333333333
7.055859285714286,0.125
7.0421949999999995,0.125
7.062716428571429,0.16666666666666666
7.0422199999999995,0.16666666666666666
7.049002142857143,0.125
7.069573571428572,0.16666666666666666
7.049002142857143,0.16666666666666666
7.055859285714286,0.125
7.309573571428572,0.16666666666666666
7.055859285714286,0.16666666666666666
7.062716428571429,0.125
7.5495735714285725,0.16666666666666666
7.062716428571429,0.16666666666666666
7.069573571428572,0.125
7.789573571428573,0.16666666666666666
7.069573571428572,0.16666666666666666
7.309573571428572,0.125
8.029573571428573,0.16666666666666666
7.309573571428572,0.16666666666666666
7.5495735714285725,0.125
8.269573571428573,0.16666666666666666
7.5495735714285725,0.16666666666666666
7.789573571428573,0.125
8.509573571428573,0.16666666666666666
7.789573571428573,0.16666666666666666
8.029573571428573,0.125
8.749573571428574,0.16666666666666666
8.029573571428573,0.16666666666666666
8.269573571428573,0.125
8.989573571428574,0.16666666666666666
8.269573571428573,0.16666666666666666
8.509573571428573,0.125
8.996430714285717,0.16666666666666666
8.509573571428573,0.16666666666666666
8.749573571428574,0.125
9.00328785714286,0.16666666666666666
8.749573571428574,0.16666666666666666
8.989573571428574,0.125
9.010145000000003,0.16666666666666666
8.989573571428574,0.16666666666666666
8.996430714285717,0.125
9.00328785714286,0.08333333333333333
9.010145000000003,0.041666666666666664
9.017002142857146,0.0
14.042145000000001,0.041666666666666664
14.042145000000001,0.041666666666666664
14.049002142857145,0.08333333333333333
14.04217,0.08333333333333333
14.055859285714288,0.125
14.042195000000001,0.125
14.06271642857143,0.16666666666666666
14.04222,0.16666666666666666
14.049002142857145,0.125
14.069573571428574,0.16666666666666666
14.049002142857145,0.16666666666666666
14.055859285714288,0.125
14.309573571428574,0.16666666666666666
14.055859285714288,0.16666666666666666
14.06271642857143,0.125
14.549573571428574,0.16666666666666666
14.06271642857143,0.16666666666666666
14.069573571428574,0.125
14.789573571428575,0.16666666666666666
14.069573571428574,0.16666666666666666
14.309573571428574,0.125
15.029573571428575,0.16666666666666666
14.309573571428574,0.16666666666666666
14.549573571428574,0.125
15.269573571428575,0.16666666666666666
14.549573571428574,0.16666666666666666
14.789573571428575,0.125
15.509573571428575,0.16666666666666666
14.789573571428575,0.16666666666666666
15.029573571428575,0.125
15.749573571428575,0.16666666666666666
15.029573571428575,0.16666666666666666
15.269573571428575,0.125
15.989573571428576,0.16666666666666666
15.269573571428575,0.16666666666666666
15.509573571428575,0.125
15.996430714285719,0.16666666666666666
15.509573571428575,0.16666666666666666
15.749573571428575,0.125
16.003287857142862,0.16666666666666666
15.749573571428575,0.16666666666666666
15.989573571428576,0.125
16.010145000000005,0.16666666666666666
15.989573571428576,0.16666666666666666
15.996430714285719,0.125
16.003287857142862,0.08333333333333333
16.010145000000005,0.041666666666666664
16.017002142857148,0.0
21.042144999999998,0.041666666666666664
21.042144999999998,0.041666666666666664
21.04900214285714,0.08333333333333333
21.04217,0.08333333333333333
21.055859285714284,0.125
21.042194999999996,0.125
21.062716428571427,0.16666666666666666
21.042219999999997,0.16666666666666666
21.04900214285714,0.125
21.06957357142857,0.16666666666666666
21.04900214285714,0.16666666666666666
21.055859285714284,0.125
21.30957357142857,0.16666666666666666
21.055859285714284,0.16666666666666666
21.062716428571427,0.125
21.549573571428567,0.16666666666666666
21.062716428571427,0.16666666666666666
21.06957357142857,0.125
21.789573571428566,0.16666666666666666
21.06957357142857,0.16666666666666666
21.30957357142857,0.125
22.029573571428564,0.16666666666666666
21.30957357142857,0.16666666666666666
21.549573571428567,0.125
22.269573571428563,0.16666666666666666
21.549573571428567,0.16666666666666666
21.789573571428566,0.125
22.50957357142856,0.16666666666666666
21.789573571428566,0.16666666666666666
22.029573571428564,0.125
22.74957357142856,0.16666666666666666
22.029573571428564,0.16666666666666666
22.269573571428563,0.125
22.989573571428558,0.16666666666666666
22.269573571428563,0.16666666666666666
22.50957357142856,0.125
22.9964307142857,0.16666666666666666
22.50957357142856,0.16666666666666666
22.74957357142856,0.125
23.003287857142844,0.16666666666666666
22.74957357142856,0.16666666666666666
22.989573571428558,0.125
23.010144999999987,0.16666666666666666
22.989573571428558,0.16666666666666666
22.9964307142857,0.125
23.003287857142844,0.08333333333333333
23.010144999999987,0.041666666666666664
23.01700214285713,0.0
28.042144999999998,0.041666666666666664
28.042144999999998,0.041666666666666664
28.04900214285714,0.08333333333333333
28.04217,0.08333333333333333
28.055859285714284,0.125
28.042194999999996,0.125
28.062716428571427,0.16666666666666666
28.042219999999997,0.16666666666666666
28.04900214285714,0.125
28.06957357142857,0.16666666666666666
28.04900214285714,0.16666666666666666
28.055859285714284,0.125
28.30957357142857,0.16666666666666666
28.055859285714284,0.16666666666666666
28.062716428571427,0.125
28.549573571428567,0.16666666666666666
28.062716428571427,0.16666666666666666
28.06957357142857,0.125
28.789573571428566,0.16666666666666666
28.06957357142857,0.16666666666666666
28.30957357142857,0.125
29.029573571428564,0.16666666666666666
28.30957357142857,0.16666666666666666
28.549573571428567,0.125
29.269573571428563,0.16666666666666666
28.549573571428567,0.16666666666666666
28.789573571428566,0.125
29.50957357142856,0.16666666666666666
28.789573571428566,0.16666666666666666
29.029573571428564,0.125
29.74957357142856,0.16666666666666666
29.029573571428564,0.16666666666666666
29.269573571428563,0.125
29.989573571428558,0.16666666666666666
29.269573571428563,0.16666666666666666
29.50957357142856,0.125
29.9964307142857,0.16666666666666666
29.50957357142856,0.16666666666666666
29.74957357142856,0.125
30.003287857142844,0.16666666666666666
29.74957357142856,0.16666666666666666
29.989573571428558,0.125
30.010144999999987,0.16666666666666666
29.989573571428558,0.16666666666666666
29.9964307142857,0.125
30.003287857142844,0.08333333333333333
30.010144999999987,0.041666666666666664
30.01700214285713,0.0
35.042145000000005,0.041666666666666664
35.042145000000005,0.041666666666666664
35.04900214285715,0.08333333333333333
35.042170000000006,0.08333333333333333
35.05585928571429,0.125
35.04219500000001,0.125
35.062716428571434,0.16666666666666666
35.04222000000001,0.16666666666666666
35.04900214285715,0.125
35.06957357142858,0.16666666666666666
35.04900214285715,0.16666666666666666
35.05585928571429,0.125
35.30957357142858,0.16666666666666666
35.05585928571429,0.16666666666666666
35.062716428571434,0.125
35.54957357142858,0.16666666666666666
35.062716428571434,0.16666666666666666
35.06957357142858,0.125
35.78957357142858,0.16666666666666666
35.06957357142858,0.16666666666666666
35.30957357142858,0.125
36.029573571428585,0.16666666666666666
35.30957357142858,0.16666666666666666
35.54957357142858,0.125
36.26957357142859,0.16666666666666666
35.54957357142858,0.16666666666666666
35.78957357142858,0.125
36.50957357142859,0.16666666666666666
35.78957357142858,0.16666666666666666
36.029573571428585,0.125
36.74957357142859,0.16666666666666666
36.029573571428585,0.16666666666666666
36.26957357142859,0.125
36.98957357142859,0.16666666666666666
36.26957357142859,0.16666666666666666
36.50957357142859,0.125
36.99643071428574,0.16666666666666666
36.50957357142859,0.16666666666666666
